"","occurenceId","sourceTaxonName","targetTaxonName","interactionTypeName","localityContinent","localityCountry","roostCat1","bat","trophic","roost","X.N.A","usageKey_gbif","scientificName_gbif","rank_gbif","status_gbif","confidence_gbif","matchType_gbif","kingdom_gbif","phylum_gbif","order_gbif","family_gbif","genus_gbif","kingdomKey_gbif","phylumKey_gbif","classKey_gbif","orderKey_gbif","familyKey_gbif","genusKey_gbif","synonym_gbif","class_gbif","species_gbif","speciesKey_gbif","acceptedUsageKey_gbif","phylum_Expert","class_Expert","order_Expert","family_Expert","genus_Expert","species_Expert","canonicalName_Expert","authorship_Expert","scientificName_normalized_GBIF","key_GBIF","TaxonMatch_GBIF","confidence_GBIF","status_GBIF","rank_GBIF","kingdom_GBIF","phylum_GBIF","class_GBIF","order_GBIF","family_GBIF","genus_GBIF","species_GBIF","canonicalName_GBIF","authorship_GBIF","scientificName_normalized_Expert","key_GBIF.1"
"420","BarbourDavis1969-b24","Macrotus waterhousii Gray, 1843","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","BarbourDavis1969-b24","Macrotus waterhousii Gray, 1843","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","Central America","Mexico","cave","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","BarbourDavis1969-b25","Choeronycteris mexicana Tschudi, 1844","Plecotus townsendii Cooper, 1837","co-roosts with","North America","United States","cave","yes",NA,NA,NA,5218508,"Plecotus townsendii Cooper, 1837","SPECIES","SYNONYM",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Corynorhinus",1,44,359,734,9368,2432583,TRUE,"Mammalia","Corynorhinus townsendii",2432479,6163667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","BarbourDavis1969-b25","Choeronycteris mexicana Tschudi, 1844","Plecotus townsendii Cooper, 1837","co-roosts with","North America","United States","cave","yes",NA,NA,NA,5218508,"Plecotus townsendii Cooper, 1837","SPECIES","SYNONYM",95,"FUZZY","Animalia","Chordata","Chiroptera","Vespertilionidae","Corynorhinus",1,44,359,734,9368,2432583,TRUE,"Mammalia","Corynorhinus townsendii",2432479,6163667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","BarbourDavis1969-b26","Leptonycteris nivalis (Saussure, 1860)","Plecotus townsendii Cooper, 1837","co-roosts with","North America","United States","cave","yes",NA,NA,NA,5218508,"Plecotus townsendii Cooper, 1837","SPECIES","SYNONYM",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Corynorhinus",1,44,359,734,9368,2432583,TRUE,"Mammalia","Corynorhinus townsendii",2432479,6163667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","BarbourDavis1969-b26","Leptonycteris nivalis (Saussure, 1860)","Plecotus townsendii Cooper, 1837","co-roosts with","North America","United States","cave","yes",NA,NA,NA,5218508,"Plecotus townsendii Cooper, 1837","SPECIES","SYNONYM",95,"FUZZY","Animalia","Chordata","Chiroptera","Vespertilionidae","Corynorhinus",1,44,359,734,9368,2432583,TRUE,"Mammalia","Corynorhinus townsendii",2432479,6163667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","BarbourDavis1969-b26","Leptonycteris nivalis (Saussure, 1860)","Plecotus townsendii Cooper, 1837","co-roosts with","North America","United States","cave","yes",NA,NA,NA,5218508,"Plecotus townsendii Cooper, 1837","SPECIES","SYNONYM",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Corynorhinus",1,44,359,734,9368,2432583,TRUE,"Mammalia","Corynorhinus townsendii",2432479,6163667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","BarbourDavis1969-b26","Leptonycteris nivalis (Saussure, 1860)","Plecotus townsendii Cooper, 1837","co-roosts with","North America","United States","cave","yes",NA,NA,NA,5218508,"Plecotus townsendii Cooper, 1837","SPECIES","SYNONYM",95,"FUZZY","Animalia","Chordata","Chiroptera","Vespertilionidae","Corynorhinus",1,44,359,734,9368,2432583,TRUE,"Mammalia","Corynorhinus townsendii",2432479,6163667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","BarbourDavis1969-b27","Myotis lucifugus (Le Conte, 1831)","Myotis sodalis Miller & G.M.Allen, 1928","co-roosts with","North America","United States","cave","yes",NA,NA,NA,2432418,"Myotis sodalis Miller & G.M.Allen, 1928","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis sodalis",2432418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","BarbourDavis1969-b27","Myotis lucifugus (Le Conte, 1831)","Myotis sodalis Miller & G.M.Allen, 1928","co-roosts with","North America","United States","cave","yes",NA,NA,NA,2432418,"Myotis sodalis Miller & G.M.Allen, 1928","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis sodalis",2432418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","BarbourDavis1969-b28","Myotis lucifugus (Le Conte, 1831)","Myotis sodalis Miller & G.M.Allen, 1928","co-roosts with","North America","Canada","anthropogenic","yes",NA,NA,NA,2432418,"Myotis sodalis Miller & G.M.Allen, 1928","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis sodalis",2432418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","BarbourDavis1969-b28","Myotis lucifugus (Le Conte, 1831)","Myotis sodalis Miller & G.M.Allen, 1928","co-roosts with","North America","Canada","anthropogenic","yes",NA,NA,NA,2432418,"Myotis sodalis Miller & G.M.Allen, 1928","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis sodalis",2432418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","BarbourDavis1969-b29","Myotis lucifugus (Le Conte, 1831)","Myotis sodalis Miller & G.M.Allen, 1928","co-roosts with","North America","United States","anthropogenic","yes",NA,NA,NA,2432418,"Myotis sodalis Miller & G.M.Allen, 1928","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis sodalis",2432418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","BarbourDavis1969-b29","Myotis lucifugus (Le Conte, 1831)","Myotis sodalis Miller & G.M.Allen, 1928","co-roosts with","North America","United States","anthropogenic","yes",NA,NA,NA,2432418,"Myotis sodalis Miller & G.M.Allen, 1928","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis sodalis",2432418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","BarbourDavis1969-b3","Myotis velifer (J.A.Allen, 1890)","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","","","cave","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","BarbourDavis1969-b3","Myotis velifer (J.A.Allen, 1890)","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","","","cave","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","BarbourDavis1969-b30","Myotis yumanensis (H.Allen, 1864)","Myotis lucifugus (Le Conte, 1831)","co-roosts with","North America","United States","","yes",NA,NA,"yes",2432406,"Myotis lucifugus (Le Conte, 1831)","SPECIES","ACCEPTED",94,"FUZZY","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis lucifugus",2432406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","BarbourDavis1969-b30","Myotis yumanensis (H.Allen, 1864)","Myotis lucifugus (Le Conte, 1831)","co-roosts with","North America","United States","","yes",NA,NA,"yes",2432406,"Myotis lucifugus (Le Conte, 1831)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis lucifugus",2432406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","BarbourDavis1969-b31","Myotis austroriparius (Rhoads, 1897)","Myotis lucifugus (Le Conte, 1831)","co-roosts with","North America","United States","anthropogenic","yes",NA,NA,"yes",2432406,"Myotis lucifugus (Le Conte, 1831)","SPECIES","ACCEPTED",94,"FUZZY","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis lucifugus",2432406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","BarbourDavis1969-b31","Myotis austroriparius (Rhoads, 1897)","Myotis lucifugus (Le Conte, 1831)","co-roosts with","North America","United States","anthropogenic","yes",NA,NA,"yes",2432406,"Myotis lucifugus (Le Conte, 1831)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis lucifugus",2432406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","BarbourDavis1969-b32","Myotis grisescens A.H.Howell, 1909","Myotis sodalis Miller & G.M.Allen, 1928","co-roosts with","North America","United States","","yes",NA,NA,NA,2432418,"Myotis sodalis Miller & G.M.Allen, 1928","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis sodalis",2432418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","BarbourDavis1969-b33","Myotis grisescens A.H.Howell, 1909","Myotis sodalis Miller & G.M.Allen, 1928","co-roosts with","North America","United States","cave","yes",NA,NA,NA,2432418,"Myotis sodalis Miller & G.M.Allen, 1928","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis sodalis",2432418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","BarbourDavis1969-b35","Myotis velifer (J.A.Allen, 1890)","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","","","","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","BarbourDavis1969-b35","Myotis velifer (J.A.Allen, 1890)","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","","","","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","BarbourDavis1969-b35","Myotis velifer (J.A.Allen, 1890)","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","","","","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","BarbourDavis1969-b35","Myotis velifer (J.A.Allen, 1890)","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","","","","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","BarbourDavis1969-b36","Myotis velifer (J.A.Allen, 1890)","Myotis yumanensis (H.Allen, 1864)","co-roosts with","North America","United States","anthropogenic","yes",NA,NA,NA,2432461,"Myotis yumanensis (H.Allen, 1864)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis yumanensis",2432461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","BarbourDavis1969-b37","Myotis velifer (J.A.Allen, 1890)","Myotis yumanensis (H.Allen, 1864)","co-roosts with","North America","United States","","yes",NA,NA,NA,2432461,"Myotis yumanensis (H.Allen, 1864)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis yumanensis",2432461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","BarbourDavis1969-b38","Myotis occultus Hollister, 1909","Myotis yumanensis (H.Allen, 1864)","co-roosts with","","","anthropogenic","yes",NA,NA,NA,2432461,"Myotis yumanensis (H.Allen, 1864)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis yumanensis",2432461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","BarbourDavis1969-b39","Myotis occultus Hollister, 1909","Myotis velifer (J.A.Allen, 1890)","co-roosts with","","","anthropogenic","yes",NA,NA,NA,2432386,"Myotis velifer (J.A.Allen, 1890)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis velifer",2432386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","BarbourDavis1969-b4","Mormoops megalophylla (Peters, 1864)","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","","","","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","BarbourDavis1969-b4","Mormoops megalophylla (Peters, 1864)","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","","","","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","BarbourDavis1969-b40","Myotis occultus Hollister, 1909","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","","","anthropogenic","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","BarbourDavis1969-b40","Myotis occultus Hollister, 1909","Tadarida brasiliensis (I.Geoffroy, 1824)","co-roosts with","","","anthropogenic","yes",NA,NA,NA,2433011,"Tadarida brasiliensis (I.Geoffroy, 1824)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Molossidae","Tadarida",1,44,359,734,5719,2433008,FALSE,"Mammalia","Tadarida brasiliensis",2433011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","BarbourDavis1969-b41","Myotis keenii (Merriam, 1895)","Myotis lucifugus (Le Conte, 1831)","co-roosts with","#N/A","North America","anthropogenic","yes",NA,NA,"yes",2432406,"Myotis lucifugus (Le Conte, 1831)","SPECIES","ACCEPTED",94,"FUZZY","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis lucifugus",2432406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","BarbourDavis1969-b41","Myotis keenii (Merriam, 1895)","Myotis lucifugus (Le Conte, 1831)","co-roosts with","#N/A","North America","anthropogenic","yes",NA,NA,"yes",2432406,"Myotis lucifugus (Le Conte, 1831)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis lucifugus",2432406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","BarbourDavis1969-b42","Myotis keenii (Merriam, 1895)","Myotis lucifugus (Le Conte, 1831)","co-roosts with","#N/A","North America","cave","yes",NA,NA,"yes",2432406,"Myotis lucifugus (Le Conte, 1831)","SPECIES","ACCEPTED",94,"FUZZY","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis lucifugus",2432406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","BarbourDavis1969-b42","Myotis keenii (Merriam, 1895)","Myotis lucifugus (Le Conte, 1831)","co-roosts with","#N/A","North America","cave","yes",NA,NA,"yes",2432406,"Myotis lucifugus (Le Conte, 1831)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Myotis",1,44,359,734,9368,2432384,FALSE,"Mammalia","Myotis lucifugus",2432406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","BarbourDavis1969-b43","Myotis keenii (Merriam, 1895)","Eptesicus fuscus (Palisot de Beauvois, 1796)","co-roosts with","#N/A","North America","cave","yes",NA,NA,NA,2432352,"Eptesicus fuscus (Palisot de Beauvois, 1796)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Eptesicus",1,44,359,734,9368,2432345,FALSE,"Mammalia","Eptesicus fuscus",2432352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","BarbourDavis1969-b44","Myotis keenii (Merriam, 1895)","Eptesicus fuscus (Palisot de Beauvois, 1796)","co-roosts with","#N/A","North America","cave","yes",NA,NA,NA,2432352,"Eptesicus fuscus (Palisot de Beauvois, 1796)","SPECIES","ACCEPTED",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Eptesicus",1,44,359,734,9368,2432345,FALSE,"Mammalia","Eptesicus fuscus",2432352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","BarbourDavis1969-b45","Myotis keenii (Merriam, 1895)","Pipistrellus subflavus (F.Cuvier, 1832)","co-roosts with","#N/A","North America","cave","yes",NA,NA,NA,5218474,"Pipistrellus subflavus (F.Cuvier, 1832)","SPECIES","SYNONYM",83,"FUZZY","Animalia","Chordata","Chiroptera","Vespertilionidae","Perimyotis",1,44,359,734,9368,4831832,TRUE,"Mammalia","Perimyotis subflavus",7665644,8885590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","BarbourDavis1969-b45","Myotis keenii (Merriam, 1895)","Pipistrellus subflavus (F.Cuvier, 1832)","co-roosts with","#N/A","North America","cave","yes",NA,NA,NA,5218474,"Pipistrellus subflavus (F.Cuvier, 1832)","SPECIES","SYNONYM",83,"FUZZY","Animalia","Chordata","Chiroptera","Vespertilionidae","Perimyotis",1,44,359,734,9368,4831832,TRUE,"Mammalia","Perimyotis subflavus",7665644,8885590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","BarbourDavis1969-b45","Myotis keenii (Merriam, 1895)","Pipistrellus subflavus (F.Cuvier, 1832)","co-roosts with","#N/A","North America","cave","yes",NA,NA,NA,5218474,"Pipistrellus subflavus (F.Cuvier, 1832)","SPECIES","SYNONYM",98,"EXACT","Animalia","Chordata","Chiroptera","Vespertilionidae","Perimyotis",1,44,359,734,9368,4831832,TRUE,"Mammalia","Perimyotis subflavus",7665644,8885590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","BarbourDavis1969-b45","Myotis keenii (Merriam, 1895)","Pipistrellus subflavus (F.Cuvier, 1832)","co-roosts with","#N/A","North America","cave","yes",NA,NA,NA,5218474,"Pipistrellus subflavus (F.Cuvier, 1832)","SPECIES","SYNONYM",94,"FUZZY","Animalia","Chordata","Chiroptera","Vespertilionidae","Perimyotis",1,44,359,734,9368,4831832,TRUE,"Mammalia","Perimyotis subflavus",7665644,8885590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","BarbourDavis1969-b46","Myotis keenii (Merriam, 1895)","Pipistrellus subflavus (F.Cuvier, 1832)","co-roosts with","#N/A","North America","cave","yes",NA,NA,NA,5218474,"Pipistrellus subflavus (F.Cuvier, 1832)","SPECIES","SYNONYM",83,"FUZZY","Animalia","Chordata","Chiroptera","Vespertilionidae","Perimyotis",1,44,359,734,9368,4831832,TRUE,"Mammalia","Perimyotis subflavus",7665644,8885590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","BarbourDavis1969-b46","Myotis keenii (Merriam, 1895)","Pipistrellus subflavus (F.Cuvier, 1832)","co-roosts with","#N/A","North America","cave","yes",NA,NA,NA,5218474,"Pipistrellus subflavus (F.Cuvier, 1832)","SPECIES","SYNONYM",83,"FUZZY","Animalia","Chordata","Chiroptera","Vespertilionidae","Perimyotis",1,44,359,734,9368,4831832,TRUE,"Mammalia","Perimyotis subflavus",7665644,8885590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
