referenceFileName,TaxonName,bat,trophic,roost,#N/A,usageKey_gbif,scientificName_gbif,rank_gbif,status_gbif,confidence_gbif,matchType_gbif,kingdom_gbif,phylum_gbif,order_gbif,family_gbif,genus_gbif,kingdomKey_gbif,phylumKey_gbif,classKey_gbif,orderKey_gbif,familyKey_gbif,genusKey_gbif,synonym_gbif,class_gbif,species_gbif,speciesKey_gbif,acceptedUsageKey_gbif,phylum_Expert,class_Expert,order_Expert,family_Expert,genus_Expert,species_Expert,canonicalName_Expert,authorship_Expert,scientificName_normalized_GBIF,key_GBIF,TaxonMatch_GBIF,confidence_GBIF,status_GBIF,rank_GBIF,kingdom_GBIF,phylum_GBIF,class_GBIF,order_GBIF,family_GBIF,genus_GBIF,species_GBIF,canonicalName_GBIF,authorship_GBIF,scientificName_normalized_Expert,key_GBIF
Cox_etal_1991,Ceiba pentandra,NA,yes,NA,NA,5406697,Ceiba pentandra (L.) Gaertn.,SPECIES,ACCEPTED,94,FUZZY,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,6,7707728,220,941,6685,3152218,FALSE,Magnoliopsida,Ceiba pentandra,5406697,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Cox_etal_1991,Ceiba pentandra,NA,yes,NA,NA,5406697,Ceiba pentandra (L.) Gaertn.,SPECIES,ACCEPTED,94,FUZZY,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,6,7707728,220,941,6685,3152218,FALSE,Magnoliopsida,Ceiba pentandra,5406697,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Cox_etal_1991,Ceiba pentandra,NA,yes,NA,NA,5406697,Ceiba pentandra (L.) Gaertn.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Ceiba,6,7707728,220,941,6685,3152218,FALSE,Magnoliopsida,Ceiba pentandra,5406697,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Banack_1996,Cerbera manghes,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Banack_1996,Citrus sinensis,NA,yes,NA,NA,3190158,"Citrus sinensis (Mill.) Pers., 1806",SPECIES,SYNONYM,97,EXACT,Plantae,Tracheophyta,Sapindales,Rutaceae,Citrus,6,7707728,220,933,2396,3190155,TRUE,Magnoliopsida,Citrus aurantium,8077391,8077391,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_etal_2000,Cocos nucifera,NA,NA,yes,NA,2735117,Cocos nucifera L.,SPECIES,ACCEPTED,94,FUZZY,Plantae,Tracheophyta,Arecales,Arecaceae,Cocos,6,7707728,196,552,7681,2735116,FALSE,Liliopsida,Cocos nucifera,2735117,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_etal_2000,Cocos nucifera,NA,NA,yes,NA,2735117,Cocos nucifera L.,SPECIES,ACCEPTED,84,FUZZY,Plantae,Tracheophyta,Arecales,Arecaceae,Cocos,6,7707728,196,552,7681,2735116,FALSE,Liliopsida,Cocos nucifera,2735117,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_etal_2000,Cocos nucifera,NA,NA,yes,NA,2735117,Cocos nucifera L.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Arecales,Arecaceae,Cocos,6,7707728,196,552,7681,2735116,FALSE,Liliopsida,Cocos nucifera,2735117,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_etal_2000,Fagraea berteriana,NA,NA,yes,NA,3169509,Fagraea berteriana A.Gray ex Benth.,SPECIES,SYNONYM,97,EXACT,Plantae,Tracheophyta,Gentianales,Gentianaceae,Fagraea,6,7707728,220,412,2503,3169508,TRUE,Magnoliopsida,Fagraea berteroana,6388630,6388630,,,,,,,,,,,,,,,,,,,,,,,,,
Grant_Banack_1999,Ficus prolixa,NA,NA,yes,NA,5361898,Ficus prolixa G.Forst.,SPECIES,ACCEPTED,92,FUZZY,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,6,7707728,220,691,6640,2984588,FALSE,Magnoliopsida,Ficus prolixa,5361898,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Grant_Banack_1999,Ficus prolixa,NA,NA,yes,NA,5361898,Ficus prolixa G.Forst.,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Rosales,Moraceae,Ficus,6,7707728,220,691,6640,2984588,FALSE,Magnoliopsida,Ficus prolixa,5361898,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Banack_1996,Guettarda speciosa,NA,yes,NA,NA,2894828,Guettarda speciosa L.,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Guettarda,6,7707728,220,412,8798,2894616,FALSE,Magnoliopsida,Guettarda speciosa,2894828,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Banack_1996,Lycopersicon asculentum,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Banack_1996,Magifers indica,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_etal_2000,Mangifera indica,NA,NA,yes,NA,3190638,Mangifera indica L.,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Sapindales,Anacardiaceae,Mangifera,6,7707728,220,933,2398,3075453,FALSE,Magnoliopsida,Mangifera indica,3190638,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_etal_2000,Musa spp.,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Banack_1996,Myristica hypargyraea,NA,yes,NA,NA,7333697,Myristica hypargyraea A.Gray,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Magnoliales,Myristicaceae,Myristica,6,7707728,220,718,2439,3152840,FALSE,Magnoliopsida,Myristica hypargyraea,7333697,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_etal_2000,Myristica spp.,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Banack_1996,Nelsosperma oppositfollium,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_etal_2000,Neonauclea forsteri,NA,NA,yes,NA,2919489,Neonauclea forsteri (Seem. ex Havil.) Merr.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Gentianales,Rubiaceae,Neonauclea,6,7707728,220,412,8798,2919385,FALSE,Magnoliopsida,Neonauclea forsteri,2919489,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Banack_1996,Nycteribiidae,NA,yes,NA,NA,3264648,Nycteribiidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Diptera,Nycteribiidae,NA,1,54,216,811,3264648,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_etal_2000,Pakaquium stehlinii,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Banack_1996,Pandanus fectorius,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Banack_1996,Persea americana,NA,yes,NA,NA,3034046,Persea americana Mill.,SPECIES,ACCEPTED,97,EXACT,Plantae,Tracheophyta,Laurales,Lauraceae,Persea,6,7707728,220,407,6688,3034041,FALSE,Magnoliopsida,Persea americana,3034046,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke_etal_2000,Pisonia grandis,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Banack_1996,Psidium gusjava,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Grant_Banack_1999,Syzygiwn sp.,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodman_Pidgeon_1992,mango,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Goodman_Pidgeon_1992,mangrove,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Ge_etal_2016,paramyxovirus (MojV),NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Ge_etal_2016,coronavirus HKU2 (BtCoV HKU2),NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Ge_etal_2016,BtCoV HKU2,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Ge_etal_2016,bat SL-CoVs,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Cetoniidae,NA,yes,NA,NA,4204,Cetoniidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Coleoptera,Cetoniidae,NA,1,54,216,1470,4204,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Chrysopidae,NA,yes,NA,NA,9265,Chrysopidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Neuroptera,Chrysopidae,NA,1,54,216,1501,9265,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Coleoptera,NA,yes,NA,NA,1470,Coleoptera,ORDER,ACCEPTED,94,EXACT,Animalia,Arthropoda,Coleoptera,NA,NA,1,54,216,1470,NA,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Coleoptera,NA,yes,NA,NA,1470,Coleoptera,ORDER,ACCEPTED,94,EXACT,Animalia,Arthropoda,Coleoptera,NA,NA,1,54,216,1470,NA,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Coleoptera,NA,yes,NA,NA,1470,Coleoptera,ORDER,ACCEPTED,94,EXACT,Animalia,Arthropoda,Coleoptera,NA,NA,1,54,216,1470,NA,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Coleoptera,NA,yes,NA,NA,1470,Coleoptera,ORDER,ACCEPTED,94,EXACT,Animalia,Arthropoda,Coleoptera,NA,NA,1,54,216,1470,NA,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Corydalidae,NA,yes,NA,NA,5461,Corydalidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Megaloptera,Corydalidae,NA,1,54,216,1451,5461,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Geometridae,NA,yes,NA,NA,6950,Geometridae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Lepidoptera,Geometridae,NA,1,54,216,797,6950,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Hemiptera,NA,yes,NA,NA,809,Hemiptera,ORDER,ACCEPTED,94,EXACT,Animalia,Arthropoda,Hemiptera,NA,NA,1,54,216,809,NA,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Hemiptera,NA,yes,NA,NA,809,Hemiptera,ORDER,ACCEPTED,94,EXACT,Animalia,Arthropoda,Hemiptera,NA,NA,1,54,216,809,NA,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Ichneumonidae,NA,yes,NA,NA,3512,Ichneumonidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Hymenoptera,Ichneumonidae,NA,1,54,216,1457,3512,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Lasiocampidae,NA,yes,NA,NA,3530,Lasiocampidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Lepidoptera,Lasiocampidae,NA,1,54,216,797,3530,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Limacodidae,NA,yes,NA,NA,5474,Limacodidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Lepidoptera,Limacodidae,NA,1,54,216,797,5474,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Lymantriidae,NA,yes,NA,NA,5472,Lymantriidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Lepidoptera,Lymantriidae,NA,1,54,216,797,5472,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Melolonthidae,NA,yes,NA,NA,5593,Melolonthidae,FAMILY,ACCEPTED,92,EXACT,Animalia,Arthropoda,Coleoptera,Melolonthidae,NA,1,54,216,1470,5593,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Noctuidae,NA,yes,NA,NA,7015,Noctuidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Lepidoptera,Noctuidae,NA,1,54,216,797,7015,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Nymphalidae,NA,yes,NA,NA,7017,Nymphalidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Lepidoptera,Nymphalidae,NA,1,54,216,797,7017,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Pyralidae,NA,yes,NA,NA,5336,Pyralidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Lepidoptera,Pyralidae,NA,1,54,216,797,5336,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Ge_etal_2016,RaBtCoV/4307-1,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Ge_etal_2016,RaBtCoV/4991,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Rutelidae,NA,yes,NA,NA,4425773,Rutelidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Coleoptera,Rutelidae,NA,1,54,216,1470,4425773,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Sphingidae,NA,yes,NA,NA,8868,Sphingidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Lepidoptera,Sphingidae,NA,1,54,216,797,8868,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Tortcidae,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Nycteridocoptes eyndhoveni,NA,yes,NA,NA,6900737,"Nycteridocoptes eyndhoveni Fain, 1959",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Sarcoptiformes,Sarcoptidae,Nycteridocoptes,1,54,367,542,2837,4652080,FALSE,Arachnida,Nycteridocoptes eyndhoveni,6900737,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Psorergatoides rhinolophi,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Rhinolophidae,yes,NA,NA,NA,5449,Rhinolophidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Chordata,Chiroptera,Rhinolophidae,NA,1,44,359,734,5449,NA,FALSE,Mammalia,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,lacewings,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,microlepidoptera,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fenton_etal_1993,baobab,NA,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fenton_Rautenbach_1986,Adansonia digitata,NA,NA,NA,yes,5406695,Adansonia digitata L.,SPECIES,ACCEPTED,98,EXACT,Plantae,Tracheophyta,Malvales,Malvaceae,Adansonia,6,7707728,220,941,6685,3152213,FALSE,Magnoliopsida,Adansonia digitata,5406695,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Alabidocarpus megalonyx,NA,yes,NA,NA,6901900,"Alabidocarpus megalonyx (Trouessart, 1895)",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Sarcoptiformes,Chirodiscidae,Alabidocarpus,1,54,367,542,4547886,4651379,FALSE,Arachnida,Alabidocarpus megalonyx,6901900,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Ascodipteron brevior,NA,yes,NA,NA,1639322,"Ascodipteron brevior Maa, 1965",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Diptera,Hippoboscidae,Ascodipteron,1,54,216,811,9491,1639312,FALSE,Insecta,Ascodipteron brevior,1639322,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fenton_Rautenbach_1986,beetles,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Dipteres Pupipares,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Labidocarpoides congoensis,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Fenton_Rautenbach_1986,moths,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Mycetophilidae,NA,yes,NA,NA,5565,Mycetophilidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Diptera,Mycetophilidae,NA,1,54,216,811,5565,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Nycteriphila schmidli scotti,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Penicillidia,NA,yes,NA,NA,1639340,"Penicillidia Kolenati, 1863",GENUS,ACCEPTED,94,EXACT,Animalia,Arthropoda,Diptera,Hippoboscidae,Penicillidia,1,54,216,811,9491,1639340,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Penicillidia,NA,yes,NA,NA,1639340,"Penicillidia Kolenati, 1863",GENUS,ACCEPTED,94,EXACT,Animalia,Arthropoda,Diptera,Hippoboscidae,Penicillidia,1,54,216,811,9491,1639340,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Phthiridium hoogstraali,NA,yes,NA,NA,1638151,"Phthiridium hoogstraali (Theodor, 1957)",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Diptera,Hippoboscidae,Phthiridium,1,54,216,811,9491,1638097,FALSE,Insecta,Phthiridium hoogstraali,1638151,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Phthiridium scissum rhodesiense,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Spinturnix semilunaris,NA,yes,NA,NA,11216885,"Spinturnix semilunaris DeMeillon & Lavoipierre, 1944",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Mesostigmata,Spinturnicidae,Spinturnix,1,54,367,1109,4549059,4407627,FALSE,Arachnida,Spinturnix semilunaris,11216885,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Spinturnix semilunaris,NA,yes,NA,NA,11216885,"Spinturnix semilunaris DeMeillon & Lavoipierre, 1944",SPECIES,ACCEPTED,84,FUZZY,Animalia,Arthropoda,Mesostigmata,Spinturnicidae,Spinturnix,1,54,367,1109,4549059,4407627,FALSE,Arachnida,Spinturnix semilunaris,11216885,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Kowalski_Ruprecht_1981,Arachnida,NA,yes,NA,NA,367,Arachnida,CLASS,ACCEPTED,94,EXACT,Animalia,Arthropoda,NA,NA,NA,1,54,367,NA,NA,NA,FALSE,Arachnida,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Raymondia boquieni,NA,yes,NA,NA,5088467,"Raymondia boquieni Vermeil, 1966",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Diptera,Hippoboscidae,Raymondia,1,54,216,811,9491,1638051,FALSE,Insecta,Raymondia boquieni,5088467,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,Dipteran flies,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Bates_Harrison_1997,Hymenopteran,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Arctiidae,NA,yes,NA,NA,4548,Arctiidae,FAMILY,ACCEPTED,94,EXACT,Animalia,Arthropoda,Lepidoptera,Arctiidae,NA,1,54,216,797,4548,NA,FALSE,Insecta,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Jiang_etal_2008,Plecoptera,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Wacharapluesadee_etal_2015,[HKU2] Alphacoronavirus,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Wacharapluesadee_etal_2015,"CoV (BRT55555), Alphacoronavirus",NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Dipteres pupipares,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Hipposideridae,yes,NA,NA,NA,3239753,Hipposideridae,FAMILY,ACCEPTED,94,EXACT,Animalia,Chordata,Chiroptera,Hipposideridae,NA,1,44,359,734,3239753,NA,FALSE,Mammalia,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
Wacharapluesadee_etal_2015,HKU2 CoV,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Acariens indetermines,NA,yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Eyndhovenia euryalis,NA,yes,NA,NA,4549060,"Eyndhovenia euryalis (Canestrini, 1884)",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Mesostigmata,Spinturnicidae,Eyndhovenia,1,54,367,1109,4549059,4407477,FALSE,Arachnida,Eyndhovenia euryalis,4549060,NA,,,,,,,,,,,,,,,,,,,,,,,,,
AnciauxdeFaveaux_1978,Phthiridium ovale,NA,yes,NA,NA,1638155,"Phthiridium ovale (Theodor, 1957)",SPECIES,ACCEPTED,98,EXACT,Animalia,Arthropoda,Diptera,Hippoboscidae,Phthiridium,1,54,216,811,9491,1638097,FALSE,Insecta,Phthiridium ovale,1638155,NA,,,,,,,,,,,,,,,,,,,,,,,,,
